sentence_id,word,tag
720,250mg,B-DOSAGE
720,of,O
720,DrugD,O
721,Patients,O
721,experienced,O
721,dizziness,B-SYMPTOM
721,after,O
721,taking,O
721,100mg,B-DOSAGE
721,of,O
721,DrugX,O
722,Patients,O
722,experienced,O
722,fatigue,B-SYMPTOM
722,post-treatment,O
722,with,O
722,100mg,B-DOSAGE
722,of,O
722,DrugZ,O
723,Patients,O
723,experienced,O
723,fever,B-SYMPTOM
723,post-treatment,O
723,with,O
723,200mg,B-DOSAGE
723,of,O
723,DrugZ,O
724,Patients,O
724,experienced,O
724,fatigue,B-SYMPTOM
724,following,O
724,75mg,B-DOSAGE
724,of,O
724,DrugC,O
725,Patients,O
725,experienced,O
725,fatigue,B-SYMPTOM
725,following,O
725,500mg,B-DOSAGE
725,of,O
725,DrugB,O
726,Patients,O
726,experienced,O
726,dizziness,B-SYMPTOM
726,following,O
726,50mg,B-DOSAGE
726,of,O
726,DrugY,O
727,Patients,O
727,experienced,O
727,dizziness,B-SYMPTOM
727,after,O
727,administration,O
727,of,O
727,250mg,B-DOSAGE
727,of,O
727,DrugD,O
728,Patients,O
728,experienced,O
728,nausea,B-SYMPTOM
728,after,O
728,administration,O
728,of,O
728,200mg,B-DOSAGE
728,of,O
728,DrugB,O
729,Patients,O
729,experienced,O
729,fatigue,B-SYMPTOM
729,during,O
729,the,O
729,course,O
729,of,O
729,500mg,B-DOSAGE
729,of,O
729,DrugB,O
730,Patients,O
730,experienced,O
730,fever,B-SYMPTOM
730,after,O
730,taking,O
730,50mg,B-DOSAGE
730,of,O
730,DrugY,O
731,Patients,O
731,experienced,O
731,fever,B-SYMPTOM
731,following,O
731,75mg,B-DOSAGE
731,of,O
731,DrugC,O
732,Patients,O
732,experienced,O
732,rash,B-SYMPTOM
732,post-treatment,O
732,with,O
732,200mg,B-DOSAGE
732,of,O
732,DrugY,O
733,Patients,O
733,experienced,O
733,headache,B-SYMPTOM
733,post-treatment,O
733,with,O
733,250mg,B-DOSAGE
733,of,O
733,DrugZ,O
734,Patients,O
734,experienced,O
734,headache,B-SYMPTOM
734,post-treatment,O
734,with,O
734,50mg,B-DOSAGE
734,of,O
734,DrugX,O
735,Patients,O
735,experienced,O
735,fatigue,B-SYMPTOM
735,during,O
735,the,O
735,course,O
735,of,O
735,75mg,B-DOSAGE
735,of,O
735,DrugB,O
736,Patients,O
736,experienced,O
736,dizziness,B-SYMPTOM
736,post-treatment,O
736,with,O
736,75mg,B-DOSAGE
736,of,O
736,DrugE,O
737,Patients,O
737,experienced,O
737,fatigue,B-SYMPTOM
737,following,O
737,5mg,B-DOSAGE
737,of,O
737,DrugB,O
738,Patients,O
738,experienced,O
738,nausea,B-SYMPTOM
738,after,O
738,administration,O
738,of,O
738,500mg,B-DOSAGE
738,of,O
738,DrugB,O
739,Patients,O
739,experienced,O
739,vomiting,B-SYMPTOM
739,post-treatment,O
739,with,O
739,250mg,B-DOSAGE
739,of,O
739,DrugC,O
740,Patients,O
740,experienced,O
740,fever,B-SYMPTOM
740,post-treatment,O
740,with,O
740,75mg,B-DOSAGE
740,of,O
740,DrugD,O
741,Patients,O
741,experienced,O
741,headache,B-SYMPTOM
741,following,O
741,50mg,B-DOSAGE
741,of,O
741,DrugC,O
742,Patients,O
742,experienced,O
742,fever,B-SYMPTOM
742,after,O
742,administration,O
742,of,O
742,75mg,B-DOSAGE
742,of,O
742,DrugZ,O
743,Patients,O
743,experienced,O
743,cough,B-SYMPTOM
743,after,O
743,taking,O
743,75mg,B-DOSAGE
743,of,O
743,DrugD,O
744,Patients,O
744,experienced,O
744,vomiting,B-SYMPTOM
744,post-treatment,O
744,with,O
744,100mg,B-DOSAGE
744,of,O
744,DrugZ,O
745,Patients,O
745,experienced,O
745,cough,B-SYMPTOM
745,after,O
745,administration,O
745,of,O
745,200mg,B-DOSAGE
745,of,O
745,DrugX,O
746,Patients,O
746,experienced,O
746,headache,B-SYMPTOM
746,after,O
746,taking,O
746,75mg,B-DOSAGE
746,of,O
746,DrugB,O
747,Patients,O
747,experienced,O
747,nausea,B-SYMPTOM
747,during,O
747,the,O
747,course,O
747,of,O
747,100mg,B-DOSAGE
747,of,O
747,DrugD,O
748,Patients,O
748,experienced,O
748,nausea,B-SYMPTOM
748,post-treatment,O
748,with,O
748,100mg,B-DOSAGE
748,of,O
748,DrugE,O
749,Patients,O
749,experienced,O
749,fever,B-SYMPTOM
749,post-treatment,O
749,with,O
749,10mg,B-DOSAGE
749,of,O
749,DrugC,O
750,Patients,O
750,experienced,O
750,rash,B-SYMPTOM
750,post-treatment,O
750,with,O
750,250mg,B-DOSAGE
750,of,O
750,DrugX,O
751,Patients,O
751,experienced,O
751,dizziness,B-SYMPTOM
751,after,O
751,administration,O
751,of,O
751,250mg,B-DOSAGE
751,of,O
751,DrugE,O
752,Patients,O
752,experienced,O
752,dizziness,B-SYMPTOM
752,during,O
752,the,O
752,course,O
752,of,O
752,5mg,B-DOSAGE
752,of,O
752,DrugY,O
753,Patients,O
753,experienced,O
753,vomiting,B-SYMPTOM
753,after,O
753,administration,O
753,of,O
753,100mg,B-DOSAGE
753,of,O
753,DrugZ,O
754,Patients,O
754,experienced,O
754,vomiting,B-SYMPTOM
754,following,O
754,100mg,B-DOSAGE
754,of,O
754,DrugZ,O
755,Patients,O
755,experienced,O
755,headache,B-SYMPTOM
755,post-treatment,O
755,with,O
755,5mg,B-DOSAGE
755,of,O
755,DrugA,O
756,Patients,O
756,experienced,O
756,rash,B-SYMPTOM
756,post-treatment,O
756,with,O
756,10mg,B-DOSAGE
756,of,O
756,DrugA,O
757,Patients,O
757,experienced,O
757,rash,B-SYMPTOM
757,after,O
757,taking,O
757,50mg,B-DOSAGE
757,of,O
757,DrugZ,O
758,Patients,O
758,experienced,O
758,headache,B-SYMPTOM
758,after,O
758,administration,O
758,of,O
758,75mg,B-DOSAGE
758,of,O
758,DrugA,O
759,Patients,O
759,experienced,O
759,vomiting,B-SYMPTOM
759,during,O
759,the,O
759,course,O
759,of,O
759,50mg,B-DOSAGE
759,of,O
759,DrugX,O
760,Patients,O
760,experienced,O
760,fatigue,B-SYMPTOM
760,post-treatment,O
760,with,O
760,500mg,B-DOSAGE
760,of,O
760,DrugC,O
761,Patients,O
761,experienced,O
761,cough,B-SYMPTOM
761,during,O
761,the,O
761,course,O
761,of,O
761,500mg,B-DOSAGE
761,of,O
761,DrugB,O
762,Patients,O
762,experienced,O
762,nausea,B-SYMPTOM
762,post-treatment,O
762,with,O
762,5mg,B-DOSAGE
762,of,O
762,DrugZ,O
763,Patients,O
763,experienced,O
763,fever,B-SYMPTOM
763,following,O
763,250mg,B-DOSAGE
763,of,O
763,DrugB,O
764,Patients,O
764,experienced,O
764,nausea,B-SYMPTOM
764,following,O
764,500mg,B-DOSAGE
764,of,O
764,DrugB,O
765,Patients,O
765,experienced,O
765,dizziness,B-SYMPTOM
765,after,O
765,administration,O
765,of,O
765,5mg,B-DOSAGE
765,of,O
765,DrugY,O
766,Patients,O
766,experienced,O
766,fever,B-SYMPTOM
766,during,O
766,the,O
766,course,O
766,of,O
766,50mg,B-DOSAGE
766,of,O
766,DrugE,O
767,Patients,O
767,experienced,O
767,cough,B-SYMPTOM
767,during,O
767,the,O
767,course,O
767,of,O
767,250mg,B-DOSAGE
767,of,O
767,DrugA,O
768,Patients,O
768,experienced,O
768,fever,B-SYMPTOM
768,during,O
768,the,O
768,course,O
768,of,O
768,50mg,B-DOSAGE
768,of,O
768,DrugZ,O
769,Patients,O
769,experienced,O
769,cough,B-SYMPTOM
769,following,O
769,10mg,B-DOSAGE
769,of,O
769,DrugA,O
770,Patients,O
770,experienced,O
770,fatigue,B-SYMPTOM
770,post-treatment,O
770,with,O
770,250mg,B-DOSAGE
770,of,O
770,DrugZ,O
771,Patients,O
771,experienced,O
771,cough,B-SYMPTOM
771,after,O
771,administration,O
771,of,O
771,75mg,B-DOSAGE
771,of,O
771,DrugB,O
772,Patients,O
772,experienced,O
772,vomiting,B-SYMPTOM
772,after,O
772,taking,O
772,75mg,B-DOSAGE
772,of,O
772,DrugA,O
773,Patients,O
773,experienced,O
773,fatigue,B-SYMPTOM
773,after,O
773,taking,O
773,50mg,B-DOSAGE
773,of,O
773,DrugE,O
774,Patients,O
774,experienced,O
774,nausea,B-SYMPTOM
774,post-treatment,O
774,with,O
774,100mg,B-DOSAGE
774,of,O
774,DrugE,O
775,Patients,O
775,experienced,O
775,dizziness,B-SYMPTOM
775,following,O
775,10mg,B-DOSAGE
775,of,O
775,DrugY,O
776,Patients,O
776,experienced,O
776,headache,B-SYMPTOM
776,during,O
776,the,O
776,course,O
776,of,O
776,500mg,B-DOSAGE
776,of,O
776,DrugD,O
777,Patients,O
777,experienced,O
777,nausea,B-SYMPTOM
777,post-treatment,O
777,with,O
777,500mg,B-DOSAGE
777,of,O
777,DrugY,O
778,Patients,O
778,experienced,O
778,nausea,B-SYMPTOM
778,after,O
778,taking,O
778,100mg,B-DOSAGE
778,of,O
778,DrugB,O
779,Patients,O
779,experienced,O
779,fatigue,B-SYMPTOM
779,after,O
779,administration,O
779,of,O
779,200mg,B-DOSAGE
779,of,O
779,DrugC,O
780,Patients,O
780,experienced,O
780,fatigue,B-SYMPTOM
780,following,O
780,50mg,B-DOSAGE
780,of,O
780,DrugE,O
781,Patients,O
781,experienced,O
781,dizziness,B-SYMPTOM
781,post-treatment,O
781,with,O
781,500mg,B-DOSAGE
781,of,O
781,DrugD,O
782,Patients,O
782,experienced,O
782,rash,B-SYMPTOM
782,after,O
782,taking,O
782,50mg,B-DOSAGE
782,of,O
782,DrugY,O
783,Patients,O
783,experienced,O
783,rash,B-SYMPTOM
783,following,O
783,200mg,B-DOSAGE
783,of,O
783,DrugD,O
784,Patients,O
784,experienced,O
784,fever,B-SYMPTOM
784,following,O
784,100mg,B-DOSAGE
784,of,O
784,DrugZ,O
785,Patients,O
785,experienced,O
785,nausea,B-SYMPTOM
785,post-treatment,O
785,with,O
785,500mg,B-DOSAGE
785,of,O
785,DrugD,O
786,Patients,O
786,experienced,O
786,rash,B-SYMPTOM
786,following,O
786,5mg,B-DOSAGE
786,of,O
786,DrugA,O
787,Patients,O
787,experienced,O
787,fever,B-SYMPTOM
787,following,O
787,100mg,B-DOSAGE
787,of,O
787,DrugA,O
788,Patients,O
788,experienced,O
788,dizziness,B-SYMPTOM
788,post-treatment,O
788,with,O
788,10mg,B-DOSAGE
788,of,O
788,DrugD,O
789,Patients,O
789,experienced,O
789,fever,B-SYMPTOM
789,after,O
789,taking,O
789,50mg,B-DOSAGE
789,of,O
789,DrugZ,O
790,Patients,O
790,experienced,O
790,rash,B-SYMPTOM
790,after,O
790,administration,O
790,of,O
790,75mg,B-DOSAGE
790,of,O
790,DrugA,O
791,Patients,O
791,experienced,O
791,fatigue,B-SYMPTOM
791,after,O
791,administration,O
791,of,O
791,500mg,B-DOSAGE
791,of,O
791,DrugX,O
792,Patients,O
792,experienced,O
792,fever,B-SYMPTOM
792,during,O
792,the,O
792,course,O
792,of,O
792,250mg,B-DOSAGE
792,of,O
792,DrugD,O
793,Patients,O
793,experienced,O
793,fever,B-SYMPTOM
793,after,O
793,administration,O
793,of,O
793,10mg,B-DOSAGE
793,of,O
793,DrugD,O
794,Patients,O
794,experienced,O
794,cough,B-SYMPTOM
794,following,O
794,250mg,B-DOSAGE
794,of,O
794,DrugC,O
795,Patients,O
795,experienced,O
795,dizziness,B-SYMPTOM
795,during,O
795,the,O
795,course,O
795,of,O
795,250mg,B-DOSAGE
795,of,O
795,DrugZ,O
796,Patients,O
796,experienced,O
796,headache,B-SYMPTOM
796,following,O
796,250mg,B-DOSAGE
796,of,O
796,DrugE,O
797,Patients,O
797,experienced,O
797,fatigue,B-SYMPTOM
797,during,O
797,the,O
797,course,O
797,of,O
797,200mg,B-DOSAGE
797,of,O
797,DrugY,O
798,Patients,O
798,experienced,O
798,dizziness,B-SYMPTOM
798,post-treatment,O
798,with,O
798,100mg,B-DOSAGE
798,of,O
798,DrugD,O
799,Patients,O
799,experienced,O
799,rash,B-SYMPTOM
799,during,O
799,the,O
799,course,O
799,of,O
799,250mg,B-DOSAGE
799,of,O
799,DrugB,O
800,Patients,O
800,experienced,O
800,cough,B-SYMPTOM
800,following,O
800,5mg,B-DOSAGE
800,of,O
800,DrugE,O
801,Patients,O
801,experienced,O
801,fatigue,B-SYMPTOM
801,post-treatment,O
801,with,O
801,100mg,B-DOSAGE
801,of,O
801,DrugX,O
802,Patients,O
802,experienced,O
802,headache,B-SYMPTOM
802,post-treatment,O
802,with,O
802,500mg,B-DOSAGE
802,of,O
802,DrugZ,O
803,Patients,O
803,experienced,O
803,headache,B-SYMPTOM
803,post-treatment,O
803,with,O
803,100mg,B-DOSAGE
803,of,O
803,DrugY,O
804,Patients,O
804,experienced,O
804,fatigue,B-SYMPTOM
804,during,O
804,the,O
804,course,O
804,of,O
804,200mg,B-DOSAGE
804,of,O
804,DrugD,O
805,Patients,O
805,experienced,O
805,vomiting,B-SYMPTOM
805,post-treatment,O
805,with,O
805,200mg,B-DOSAGE
805,of,O
805,DrugX,O
806,Patients,O
806,experienced,O
806,vomiting,B-SYMPTOM
806,after,O
806,taking,O
806,10mg,B-DOSAGE
806,of,O
806,DrugE,O
807,Patients,O
807,experienced,O
807,nausea,B-SYMPTOM
807,post-treatment,O
807,with,O
807,500mg,B-DOSAGE
807,of,O
807,DrugD,O
808,Patients,O
808,experienced,O
808,rash,B-SYMPTOM
808,during,O
808,the,O
808,course,O
808,of,O
808,200mg,B-DOSAGE
808,of,O
808,DrugC,O
809,Patients,O
809,experienced,O
809,fatigue,B-SYMPTOM
809,during,O
809,the,O
809,course,O
809,of,O
809,5mg,B-DOSAGE
809,of,O
809,DrugX,O
810,Patients,O
810,experienced,O
810,headache,B-SYMPTOM
810,during,O
810,the,O
810,course,O
810,of,O
810,100mg,B-DOSAGE
810,of,O
810,DrugC,O
811,Patients,O
811,experienced,O
811,rash,B-SYMPTOM
811,after,O
811,taking,O
811,100mg,B-DOSAGE
811,of,O
811,DrugC,O
812,Patients,O
812,experienced,O
812,fever,B-SYMPTOM
812,after,O
812,taking,O
812,200mg,B-DOSAGE
812,of,O
812,DrugA,O
813,Patients,O
813,experienced,O
813,cough,B-SYMPTOM
813,following,O
813,500mg,B-DOSAGE
813,of,O
813,DrugY,O
814,Patients,O
814,experienced,O
814,vomiting,B-SYMPTOM
814,post-treatment,O
814,with,O
814,500mg,B-DOSAGE
814,of,O
814,DrugC,O
815,Patients,O
815,experienced,O
815,rash,B-SYMPTOM
815,after,O
815,taking,O
815,500mg,B-DOSAGE
815,of,O
815,DrugY,O
816,Patients,O
816,experienced,O
816,fatigue,B-SYMPTOM
816,after,O
816,administration,O
816,of,O
816,250mg,B-DOSAGE
816,of,O
816,DrugZ,O
817,Patients,O
817,experienced,O
817,fatigue,B-SYMPTOM
817,during,O
817,the,O
817,course,O
817,of,O
817,75mg,B-DOSAGE
817,of,O
817,DrugC,O
818,Patients,O
818,experienced,O
818,dizziness,B-SYMPTOM
818,after,O
818,taking,O
818,5mg,B-DOSAGE
818,of,O
818,DrugA,O
819,Patients,O
819,experienced,O
819,nausea,B-SYMPTOM
819,during,O
819,the,O
819,course,O
819,of,O
819,250mg,B-DOSAGE
819,of,O
819,DrugB,O
820,Patients,O
820,experienced,O
820,fatigue,B-SYMPTOM
820,after,O
820,taking,O
820,200mg,B-DOSAGE
820,of,O
820,DrugC,O
821,Patients,O
821,experienced,O
821,cough,B-SYMPTOM
821,during,O
821,the,O
821,course,O
821,of,O
821,250mg,B-DOSAGE
821,of,O
821,DrugB,O
822,Patients,O
822,experienced,O
822,fatigue,B-SYMPTOM
822,during,O
822,the,O
822,course,O
822,of,O
822,200mg,B-DOSAGE
822,of,O
822,DrugA,O
823,Patients,O
823,experienced,O
823,dizziness,B-SYMPTOM
823,after,O
823,taking,O
823,250mg,B-DOSAGE
823,of,O
823,DrugZ,O
824,Patients,O
824,experienced,O
824,vomiting,B-SYMPTOM
824,following,O
824,250mg,B-DOSAGE
824,of,O
824,DrugY,O
825,Patients,O
825,experienced,O
825,fatigue,B-SYMPTOM
825,after,O
825,administration,O
825,of,O
825,200mg,B-DOSAGE
825,of,O
825,DrugE,O
826,Patients,O
826,experienced,O
826,nausea,B-SYMPTOM
826,following,O
826,250mg,B-DOSAGE
826,of,O
826,DrugX,O
827,Patients,O
827,experienced,O
827,vomiting,B-SYMPTOM
827,post-treatment,O
827,with,O
827,5mg,B-DOSAGE
827,of,O
827,DrugA,O
828,Patients,O
828,experienced,O
828,cough,B-SYMPTOM
828,after,O
828,administration,O
828,of,O
828,250mg,B-DOSAGE
828,of,O
828,DrugB,O
829,Patients,O
829,experienced,O
829,vomiting,B-SYMPTOM
829,following,O
829,250mg,B-DOSAGE
829,of,O
829,DrugY,O
830,Patients,O
830,experienced,O
830,headache,B-SYMPTOM
830,during,O
830,the,O
830,course,O
830,of,O
830,50mg,B-DOSAGE
830,of,O
830,DrugD,O
831,Patients,O
831,experienced,O
831,nausea,B-SYMPTOM
831,post-treatment,O
831,with,O
831,75mg,B-DOSAGE
831,of,O
831,DrugE,O
832,Patients,O
832,experienced,O
832,fatigue,B-SYMPTOM
832,after,O
832,administration,O
832,of,O
832,50mg,B-DOSAGE
832,of,O
832,DrugE,O
833,Patients,O
833,experienced,O
833,dizziness,B-SYMPTOM
833,during,O
833,the,O
833,course,O
833,of,O
833,50mg,B-DOSAGE
833,of,O
833,DrugC,O
834,Patients,O
834,experienced,O
834,fatigue,B-SYMPTOM
834,after,O
834,taking,O
834,100mg,B-DOSAGE
834,of,O
834,DrugD,O
835,Patients,O
835,experienced,O
835,headache,B-SYMPTOM
835,after,O
835,taking,O
835,500mg,B-DOSAGE
835,of,O
835,DrugD,O
836,Patients,O
836,experienced,O
836,cough,B-SYMPTOM
836,during,O
836,the,O
836,course,O
836,of,O
836,75mg,B-DOSAGE
836,of,O
836,DrugA,O
837,Patients,O
837,experienced,O
837,vomiting,B-SYMPTOM
837,following,O
837,75mg,B-DOSAGE
837,of,O
837,DrugA,O
838,Patients,O
838,experienced,O
838,dizziness,B-SYMPTOM
838,after,O
838,taking,O
838,500mg,B-DOSAGE
838,of,O
838,DrugY,O
839,Patients,O
839,experienced,O
839,nausea,B-SYMPTOM
839,following,O
839,200mg,B-DOSAGE
839,of,O
839,DrugB,O
840,Patients,O
840,experienced,O
840,dizziness,B-SYMPTOM
840,post-treatment,O
840,with,O
840,250mg,B-DOSAGE
840,of,O
840,DrugA,O
841,Patients,O
841,experienced,O
841,fatigue,B-SYMPTOM
841,after,O
841,taking,O
841,75mg,B-DOSAGE
841,of,O
841,DrugY,O
842,Patients,O
842,experienced,O
842,headache,B-SYMPTOM
842,following,O
842,200mg,B-DOSAGE
842,of,O
842,DrugE,O
843,Patients,O
843,experienced,O
843,dizziness,B-SYMPTOM
843,after,O
843,taking,O
843,100mg,B-DOSAGE
843,of,O
843,DrugE,O
844,Patients,O
844,experienced,O
844,cough,B-SYMPTOM
844,following,O
844,250mg,B-DOSAGE
844,of,O
844,DrugE,O
845,Patients,O
845,experienced,O
845,cough,B-SYMPTOM
845,following,O
845,50mg,B-DOSAGE
845,of,O
845,DrugZ,O
846,Patients,O
846,experienced,O
846,vomiting,B-SYMPTOM
846,during,O
846,the,O
846,course,O
846,of,O
846,75mg,B-DOSAGE
846,of,O
846,DrugZ,O
847,Patients,O
847,experienced,O
847,rash,B-SYMPTOM
847,after,O
847,taking,O
847,10mg,B-DOSAGE
847,of,O
847,DrugY,O
848,Patients,O
848,experienced,O
848,headache,B-SYMPTOM
848,after,O
848,taking,O
848,5mg,B-DOSAGE
848,of,O
848,DrugA,O
849,Patients,O
849,experienced,O
849,fatigue,B-SYMPTOM
849,during,O
849,the,O
849,course,O
849,of,O
849,100mg,B-DOSAGE
849,of,O
849,DrugA,O
850,Patients,O
850,experienced,O
850,vomiting,B-SYMPTOM
850,following,O
850,200mg,B-DOSAGE
850,of,O
850,DrugA,O
851,Patients,O
851,experienced,O
851,fatigue,B-SYMPTOM
851,following,O
851,250mg,B-DOSAGE
851,of,O
851,DrugD,O
852,Patients,O
852,experienced,O
852,fatigue,B-SYMPTOM
852,after,O
852,taking,O
852,50mg,B-DOSAGE
852,of,O
852,DrugY,O
853,Patients,O
853,experienced,O
853,dizziness,B-SYMPTOM
853,following,O
853,250mg,B-DOSAGE
853,of,O
853,DrugX,O
854,Patients,O
854,experienced,O
854,rash,B-SYMPTOM
854,following,O
854,250mg,B-DOSAGE
854,of,O
854,DrugX,O
855,Patients,O
855,experienced,O
855,rash,B-SYMPTOM
855,during,O
855,the,O
855,course,O
855,of,O
855,500mg,B-DOSAGE
855,of,O
855,DrugE,O
856,Patients,O
856,experienced,O
856,rash,B-SYMPTOM
856,following,O
856,250mg,B-DOSAGE
856,of,O
856,DrugX,O
857,Patients,O
857,experienced,O
857,fever,B-SYMPTOM
857,post-treatment,O
857,with,O
857,75mg,B-DOSAGE
857,of,O
857,DrugE,O
858,Patients,O
858,experienced,O
858,fever,B-SYMPTOM
858,post-treatment,O
858,with,O
858,5mg,B-DOSAGE
858,of,O
858,DrugX,O
859,Patients,O
859,experienced,O
859,vomiting,B-SYMPTOM
859,after,O
859,taking,O
859,75mg,B-DOSAGE
859,of,O
859,DrugC,O
860,Patients,O
860,experienced,O
860,headache,B-SYMPTOM
860,during,O
860,the,O
860,course,O
860,of,O
860,75mg,B-DOSAGE
860,of,O
860,DrugB,O
861,Patients,O
861,experienced,O
861,rash,B-SYMPTOM
861,during,O
861,the,O
861,course,O
861,of,O
861,50mg,B-DOSAGE
861,of,O
861,DrugB,O
862,Patients,O
862,experienced,O
862,fever,B-SYMPTOM
862,after,O
862,administration,O
862,of,O
862,75mg,B-DOSAGE
862,of,O
862,DrugD,O
863,Patients,O
863,experienced,O
863,fever,B-SYMPTOM
863,during,O
863,the,O
863,course,O
863,of,O
863,500mg,B-DOSAGE
863,of,O
863,DrugE,O
864,Patients,O
864,experienced,O
864,headache,B-SYMPTOM
864,after,O
864,taking,O
864,50mg,B-DOSAGE
864,of,O
864,DrugX,O
865,Patients,O
865,experienced,O
865,fatigue,B-SYMPTOM
865,following,O
865,50mg,B-DOSAGE
865,of,O
865,DrugE,O
866,Patients,O
866,experienced,O
866,vomiting,B-SYMPTOM
866,after,O
866,taking,O
866,250mg,B-DOSAGE
866,of,O
866,DrugE,O
867,Patients,O
867,experienced,O
867,dizziness,B-SYMPTOM
867,during,O
867,the,O
867,course,O
867,of,O
867,50mg,B-DOSAGE
867,of,O
867,DrugB,O
868,Patients,O
868,experienced,O
868,cough,B-SYMPTOM
868,post-treatment,O
868,with,O
868,50mg,B-DOSAGE
868,of,O
868,DrugX,O
869,Patients,O
869,experienced,O
869,nausea,B-SYMPTOM
869,after,O
869,taking,O
869,100mg,B-DOSAGE
869,of,O
869,DrugX,O
870,Patients,O
870,experienced,O
870,fever,B-SYMPTOM
870,post-treatment,O
870,with,O
870,100mg,B-DOSAGE
870,of,O
870,DrugA,O
871,Patients,O
871,experienced,O
871,fatigue,B-SYMPTOM
871,post-treatment,O
871,with,O
871,250mg,B-DOSAGE
871,of,O
871,DrugX,O
872,Patients,O
872,experienced,O
872,fever,B-SYMPTOM
872,post-treatment,O
872,with,O
872,200mg,B-DOSAGE
872,of,O
872,DrugA,O
873,Patients,O
873,experienced,O
873,vomiting,B-SYMPTOM
873,after,O
873,taking,O
873,500mg,B-DOSAGE
873,of,O
873,DrugX,O
874,Patients,O
874,experienced,O
874,cough,B-SYMPTOM
874,following,O
874,5mg,B-DOSAGE
874,of,O
874,DrugX,O
875,Patients,O
875,experienced,O
875,dizziness,B-SYMPTOM
875,following,O
875,100mg,B-DOSAGE
875,of,O
875,DrugX,O
876,Patients,O
876,experienced,O
876,vomiting,B-SYMPTOM
876,during,O
876,the,O
876,course,O
876,of,O
876,10mg,B-DOSAGE
876,of,O
876,DrugY,O
877,Patients,O
877,experienced,O
877,fever,B-SYMPTOM
877,following,O
877,250mg,B-DOSAGE
877,of,O
877,DrugB,O
878,Patients,O
878,experienced,O
878,dizziness,B-SYMPTOM
878,post-treatment,O
878,with,O
878,50mg,B-DOSAGE
878,of,O
878,DrugD,O
879,Patients,O
879,experienced,O
879,nausea,B-SYMPTOM
879,during,O
879,the,O
879,course,O
879,of,O
879,50mg,B-DOSAGE
879,of,O
879,DrugZ,O
880,Patients,O
880,experienced,O
880,nausea,B-SYMPTOM
880,during,O
880,the,O
880,course,O
880,of,O
880,5mg,B-DOSAGE
880,of,O
880,DrugY,O
881,Patients,O
881,experienced,O
881,fatigue,B-SYMPTOM
881,during,O
881,the,O
881,course,O
881,of,O
881,50mg,B-DOSAGE
881,of,O
881,DrugC,O
882,Patients,O
882,experienced,O
882,nausea,B-SYMPTOM
882,after,O
882,administration,O
882,of,O
882,500mg,B-DOSAGE
882,of,O
882,DrugC,O
883,Patients,O
883,experienced,O
883,headache,B-SYMPTOM
883,after,O
883,administration,O
883,of,O
883,250mg,B-DOSAGE
883,of,O
883,DrugD,O
884,Patients,O
884,experienced,O
884,nausea,B-SYMPTOM
884,after,O
884,administration,O
884,of,O
884,100mg,B-DOSAGE
884,of,O
884,DrugZ,O
885,Patients,O
885,experienced,O
885,fever,B-SYMPTOM
885,post-treatment,O
885,with,O
885,10mg,B-DOSAGE
885,of,O
885,DrugA,O
886,Patients,O
886,experienced,O
886,cough,B-SYMPTOM
886,following,O
886,75mg,B-DOSAGE
886,of,O
886,DrugD,O
887,Patients,O
887,experienced,O
887,fever,B-SYMPTOM
887,following,O
887,500mg,B-DOSAGE
887,of,O
887,DrugA,O
888,Patients,O
888,experienced,O
888,nausea,B-SYMPTOM
888,after,O
888,administration,O
888,of,O
888,250mg,B-DOSAGE
888,of,O
888,DrugB,O
889,Patients,O
889,experienced,O
889,cough,B-SYMPTOM
889,post-treatment,O
889,with,O
889,200mg,B-DOSAGE
889,of,O
889,DrugE,O
890,Patients,O
890,experienced,O
890,fever,B-SYMPTOM
890,after,O
890,taking,O
890,10mg,B-DOSAGE
890,of,O
890,DrugZ,O
891,Patients,O
891,experienced,O
891,fatigue,B-SYMPTOM
891,after,O
891,administration,O
891,of,O
891,500mg,B-DOSAGE
891,of,O
891,DrugA,O
892,Patients,O
892,experienced,O
892,dizziness,B-SYMPTOM
892,during,O
892,the,O
892,course,O
892,of,O
892,500mg,B-DOSAGE
892,of,O
892,DrugA,O
893,Patients,O
893,experienced,O
893,fever,B-SYMPTOM
893,after,O
893,administration,O
893,of,O
893,250mg,B-DOSAGE
893,of,O
893,DrugB,O
894,Patients,O
894,experienced,O
894,fever,B-SYMPTOM
894,during,O
894,the,O
894,course,O
894,of,O
894,75mg,B-DOSAGE
894,of,O
894,DrugC,O
895,Patients,O
895,experienced,O
895,rash,B-SYMPTOM
895,after,O
895,administration,O
895,of,O
895,50mg,B-DOSAGE
895,of,O
895,DrugZ,O
896,Patients,O
896,experienced,O
896,fever,B-SYMPTOM
896,after,O
896,taking,O
896,10mg,B-DOSAGE
896,of,O
896,DrugB,O
897,Patients,O
897,experienced,O
897,cough,B-SYMPTOM
897,after,O
897,administration,O
897,of,O
897,5mg,B-DOSAGE
897,of,O
897,DrugC,O
898,Patients,O
898,experienced,O
898,fever,B-SYMPTOM
898,following,O
898,75mg,B-DOSAGE
898,of,O
898,DrugY,O
899,Patients,O
899,experienced,O
899,nausea,B-SYMPTOM
899,post-treatment,O
899,with,O
899,10mg,B-DOSAGE
899,of,O
899,DrugX,O
900,Patients,O
900,experienced,O
900,vomiting,B-SYMPTOM
900,after,O
900,taking,O
900,75mg,B-DOSAGE
900,of,O
900,DrugX,O
901,Patients,O
901,experienced,O
